usage_id,customer_id,month,data_used_gb,calls_minutes,texts_sent,revenue
U0004253,VZ000119,2024-10,36.55,638,4451,70
U0004254,VZ000245,2024-10,58.53,1265,2265,45
U0004255,VZ000321,2024-10,48.93,521,3569,40
U0004256,VZ000403,2024-10,3.21,1164,2704,70
U0004257,VZ000266,2024-10,22.54,439,2344,55
U0004258,VZ000097,2024-10,17.29,1250,1416,40
U0004259,VZ000316,2024-10,10.65,670,2730,55
U0004260,VZ000187,2024-10,21.43,747,4062,45
U0004261,VZ000063,2024-10,24.57,861,1133,40
U0004262,VZ000072,2024-10,15.97,417,1898,45
U0004263,VZ000291,2024-10,47.8,1381,3564,55
U0004264,VZ000060,2024-10,53.23,219,3330,45
U0004265,VZ000459,2024-10,40.91,1231,1486,70
U0004266,VZ000104,2024-10,25.58,1254,4261,55
U0004267,VZ000155,2024-10,56.19,106,2123,70
U0004268,VZ000045,2024-10,28.68,192,1971,45
U0004269,VZ000287,2024-10,59.91,494,754,40
U0004270,VZ000216,2024-10,27.81,281,3862,70
U0004271,VZ000123,2024-10,26.84,681,669,70
U0004272,VZ000378,2024-10,40.66,1071,4870,40
U0004273,VZ000186,2024-10,33.51,179,2921,40
U0004274,VZ000159,2024-10,1.02,1639,3389,55
U0004275,VZ000234,2024-10,25.72,727,2296,55
U0004276,VZ000148,2024-10,12.65,1610,2082,45
U0004277,VZ000237,2024-10,19.2,883,3156,40
U0004278,VZ000361,2024-10,12.15,761,1716,70
U0004279,VZ000271,2024-10,49.13,156,1149,40
U0004280,VZ000193,2024-10,25.83,803,3542,45
U0004281,VZ000158,2024-10,29.39,1282,3297,40
U0004282,VZ000376,2024-10,14.46,1778,4810,40
U0004283,VZ000052,2024-10,31.35,1134,3604,45
U0004284,VZ000456,2024-10,3.76,1211,3934,55
U0004285,VZ000474,2024-10,1.58,1522,520,70
U0004286,VZ000240,2024-10,51.97,122,2784,55
U0004287,VZ000081,2024-10,5.23,1043,3191,45
U0004288,VZ000349,2024-10,34.49,1315,1046,45
U0004289,VZ000437,2024-10,11.2,1985,3000,45
U0004290,VZ000387,2024-10,27.3,1731,1336,70
U0004291,VZ000393,2024-10,15.1,1582,1662,45
U0004292,VZ000082,2024-10,37.5,1807,1368,40
U0004293,VZ000310,2024-10,12.12,1731,2588,40
U0004294,VZ000096,2024-10,5.27,1161,2822,70
U0004295,VZ000042,2024-10,48.67,905,3414,40
U0004296,VZ000154,2024-10,21.26,1058,4504,40
U0004297,VZ000364,2024-10,6.67,544,3124,45
U0004298,VZ000112,2024-10,55.07,1455,4281,55
U0004299,VZ000202,2024-10,35.91,541,865,45
U0004300,VZ000253,2024-10,1.15,737,4779,40
U0004301,VZ000499,2024-10,42.5,939,3642,70
U0004302,VZ000296,2024-10,24.96,476,1080,55
U0004303,VZ000250,2024-10,16.4,733,2278,40
U0004304,VZ000267,2024-10,23.34,1105,4888,40
U0004305,VZ000277,2024-10,16.3,685,1090,40
U0004306,VZ000390,2024-10,53.19,1690,3026,40
U0004307,VZ000247,2024-10,28.85,1729,4500,55
U0004308,VZ000477,2024-10,35.1,1823,1746,55
U0004309,VZ000021,2024-10,33.76,1758,1211,70
U0004310,VZ000464,2024-10,58.02,1787,4558,45
U0004311,VZ000312,2024-10,49.71,1915,794,70
U0004312,VZ000167,2024-10,17.17,419,2107,55
U0004313,VZ000056,2024-10,31.23,1139,3598,70
U0004314,VZ000369,2024-10,7.96,1651,1751,55
U0004315,VZ000488,2024-10,10.51,559,2493,55
U0004316,VZ000242,2024-10,25.99,1447,4800,40
U0004317,VZ000261,2024-10,33.45,1944,3961,45
U0004318,VZ000142,2024-10,53.51,1590,1814,45
U0004319,VZ000284,2024-10,48.4,1614,3004,40
U0004320,VZ000422,2024-10,49.75,364,3579,55
U0004321,VZ000157,2024-10,46.64,819,1222,45
U0004322,VZ000182,2024-10,11.36,762,1246,40
U0004323,VZ000411,2024-10,29.88,791,2832,40
U0004324,VZ000400,2024-10,34.41,435,2038,70
U0004325,VZ000163,2024-10,17.34,262,2481,45
U0004326,VZ000236,2024-10,56.08,1711,2473,70
U0004327,VZ000033,2024-10,41.29,1421,4050,55
U0004328,VZ000298,2024-10,55.92,1478,706,55
U0004329,VZ000409,2024-10,15.39,1184,1387,70
U0004330,VZ000481,2024-10,16.39,1556,4755,55
U0004331,VZ000176,2024-10,36.58,733,969,45
U0004332,VZ000047,2024-10,32.21,1202,3400,40
U0004333,VZ000175,2024-10,34.87,1335,527,70
U0004334,VZ000115,2024-10,35.14,1950,1806,55
U0004335,VZ000375,2024-10,25.3,1154,778,70
U0004336,VZ000416,2024-10,22.35,158,3779,40
U0004337,VZ000171,2024-10,51.13,278,4856,45
U0004338,VZ000235,2024-10,46.74,181,1594,45
U0004339,VZ000055,2024-10,11.05,139,4778,45
U0004340,VZ000269,2024-10,5.42,1753,3472,70
U0004341,VZ000146,2024-10,14.59,1730,3855,40
U0004342,VZ000377,2024-10,7.6,373,3096,55
U0004343,VZ000217,2024-10,34.4,1315,4606,45
U0004344,VZ000180,2024-10,49.2,1784,757,70
U0004345,VZ000264,2024-10,42.87,1117,1581,40
U0004346,VZ000041,2024-10,54.94,881,1645,55
U0004347,VZ000290,2024-10,55.53,1289,1249,55
U0004348,VZ000075,2024-10,38.11,338,820,40
U0004349,VZ000335,2024-10,15.51,212,536,40
U0004350,VZ000228,2024-10,16.86,1699,619,55
U0004351,VZ000184,2024-10,12.38,978,3162,45
U0004352,VZ000027,2024-10,35.88,909,4944,55
U0004353,VZ000191,2024-10,21.48,1304,4399,55
U0004354,VZ000008,2024-10,21.95,1687,3404,70
U0004355,VZ000043,2024-10,40.64,613,1391,40
U0004356,VZ000347,2024-10,50.26,1241,2728,70
U0004357,VZ000209,2024-10,7.42,1737,2041,45
U0004358,VZ000239,2024-10,53.65,1771,4273,40
U0004359,VZ000299,2024-10,44.46,1728,3046,45
U0004360,VZ000443,2024-10,55.22,1887,1311,40
U0004361,VZ000206,2024-10,4.27,420,2086,70
U0004362,VZ000274,2024-10,10.15,1762,2066,45
U0004363,VZ000144,2024-10,46.38,975,4258,45
U0004364,VZ000319,2024-10,59.0,1822,2920,40
U0004365,VZ000044,2024-10,30.51,607,3197,55
U0004366,VZ000430,2024-10,36.78,1200,2815,55
U0004367,VZ000121,2024-10,12.06,1868,4409,45
U0004368,VZ000039,2024-10,16.33,638,1562,70
U0004369,VZ000160,2024-10,27.81,1221,3425,40
U0004370,VZ000384,2024-10,36.32,1327,797,70
U0004371,VZ000288,2024-10,37.61,1444,4843,45
U0004372,VZ000029,2024-10,33.23,1648,1158,55
U0004373,VZ000095,2024-10,1.77,978,4643,55
U0004374,VZ000103,2024-10,14.67,1066,3804,40
U0004375,VZ000391,2024-10,14.8,686,4464,70
U0004376,VZ000447,2024-10,59.27,484,3127,40
U0004377,VZ000388,2024-10,25.31,1672,1178,70
U0004378,VZ000440,2024-10,54.71,1956,3403,45
U0004379,VZ000471,2024-10,40.02,1470,4602,55
U0004380,VZ000190,2024-10,31.39,962,4619,45
U0004381,VZ000050,2024-10,3.92,1031,1998,70
U0004382,VZ000111,2024-10,35.69,598,554,70
U0004383,VZ000161,2024-10,43.22,1543,1256,40
U0004384,VZ000122,2024-10,53.81,872,723,55
U0004385,VZ000205,2024-10,19.64,801,1772,70
U0004386,VZ000151,2024-10,48.86,1538,3578,40
U0004387,VZ000108,2024-10,44.17,1507,1731,70
U0004388,VZ000302,2024-10,22.32,163,2825,40
U0004389,VZ000328,2024-10,4.89,884,2464,55
U0004390,VZ000059,2024-10,57.21,1281,1198,55
U0004391,VZ000457,2024-10,10.64,1341,3315,45
U0004392,VZ000426,2024-10,2.35,1648,2239,70
U0004393,VZ000232,2024-10,2.95,1110,2675,70
U0004394,VZ000040,2024-10,22.94,951,1543,70
U0004395,VZ000036,2024-10,21.13,489,1505,55
U0004396,VZ000315,2024-10,12.48,1947,4926,45
U0004397,VZ000292,2024-10,25.75,1653,868,45
U0004398,VZ000037,2024-10,59.32,1468,603,70
U0004399,VZ000057,2024-10,30.59,1184,3524,45
U0004400,VZ000296,2024-11,49.81,1262,3875,55
U0004401,VZ000188,2024-11,9.97,1572,3488,45
U0004402,VZ000195,2024-11,29.11,126,4327,40
U0004403,VZ000392,2024-11,26.02,1778,1513,45
U0004404,VZ000262,2024-11,54.27,392,4104,55
U0004405,VZ000079,2024-11,53.49,810,547,70
U0004406,VZ000477,2024-11,58.05,319,541,55
U0004407,VZ000239,2024-11,20.44,832,4569,40
U0004408,VZ000049,2024-11,17.04,1518,3358,55
U0004409,VZ000140,2024-11,29.51,904,3562,45
U0004410,VZ000187,2024-11,30.63,1701,4619,45
U0004411,VZ000130,2024-11,45.45,1425,1012,70
U0004412,VZ000181,2024-11,34.5,465,2838,45
U0004413,VZ000292,2024-11,48.76,596,4412,45
U0004414,VZ000500,2024-11,24.57,665,2438,55
U0004415,VZ000436,2024-11,50.62,1475,1678,45
U0004416,VZ000267,2024-11,9.19,1823,4144,40
U0004417,VZ000433,2024-11,37.24,127,1012,40
U0004418,VZ000190,2024-11,4.17,1292,2103,45
U0004419,VZ000003,2024-11,26.81,319,3979,40
U0004420,VZ000005,2024-11,39.85,1125,3104,55
U0004421,VZ000251,2024-11,5.96,1529,4663,40
U0004422,VZ000174,2024-11,1.71,344,2882,70
U0004423,VZ000417,2024-11,4.38,1296,2210,70
U0004424,VZ000440,2024-11,43.85,1552,3501,45
U0004425,VZ000415,2024-11,35.85,1233,867,45
U0004426,VZ000389,2024-11,12.72,1680,3395,70
U0004427,VZ000062,2024-11,5.56,1635,4770,55
U0004428,VZ000466,2024-11,26.57,964,2259,70
U0004429,VZ000453,2024-11,34.99,1729,820,70
U0004430,VZ000201,2024-11,50.29,1618,2182,40
U0004431,VZ000074,2024-11,54.21,1328,2545,45
U0004432,VZ000445,2024-11,35.96,1604,4692,55
U0004433,VZ000178,2024-11,10.02,1833,889,40
U0004434,VZ000348,2024-11,21.67,181,676,45
U0004435,VZ000030,2024-11,34.52,826,1327,55
U0004436,VZ000179,2024-11,23.65,564,3762,70
U0004437,VZ000446,2024-11,14.18,104,2210,55
U0004438,VZ000420,2024-11,40.77,799,4718,45
U0004439,VZ000169,2024-11,9.09,363,935,55
U0004440,VZ000326,2024-11,51.44,519,4060,40
U0004441,VZ000260,2024-11,6.05,868,1863,55
U0004442,VZ000118,2024-11,20.78,1323,3758,40
U0004443,VZ000088,2024-11,16.98,894,3260,70
U0004444,VZ000225,2024-11,37.26,923,1337,70
U0004445,VZ000343,2024-11,30.64,262,4167,45
U0004446,VZ000338,2024-11,57.26,1541,535,40
U0004447,VZ000283,2024-11,34.23,1276,3991,55
U0004448,VZ000248,2024-11,5.64,584,4906,40
U0004449,VZ000159,2024-11,44.39,1712,2627,55
U0004450,VZ000481,2024-11,23.06,515,1833,55
U0004451,VZ000052,2024-11,15.48,674,2216,45
U0004452,VZ000390,2024-11,36.31,1257,1945,40
U0004453,VZ000241,2024-11,26.05,1887,1006,40
U0004454,VZ000465,2024-11,31.89,272,4995,45
U0004455,VZ000371,2024-11,19.12,565,1363,40
U0004456,VZ000454,2024-11,25.41,1622,4320,40
U0004457,VZ000322,2024-11,19.3,166,2930,55
U0004458,VZ000444,2024-11,41.91,1429,2772,45
U0004459,VZ000310,2024-11,17.39,1300,2398,40
U0004460,VZ000369,2024-11,23.85,206,3629,55
U0004461,VZ000132,2024-11,34.97,1533,2082,40
U0004462,VZ000380,2024-11,10.36,1998,2308,70
U0004463,VZ000324,2024-11,27.94,811,2606,70
U0004464,VZ000437,2024-11,46.1,880,2834,45
U0004465,VZ000245,2024-11,56.1,436,3726,45
U0004466,VZ000409,2024-11,55.8,746,2541,70
U0004467,VZ000263,2024-11,56.46,105,3742,55
U0004468,VZ000408,2024-11,44.33,1708,850,45
U0004469,VZ000108,2024-11,33.9,1583,799,70
U0004470,VZ000064,2024-11,40.42,162,4990,45
U0004471,VZ000076,2024-11,44.54,1573,1910,45
U0004472,VZ000184,2024-11,59.9,1150,4266,45
U0004473,VZ000243,2024-11,52.2,1852,1119,45
U0004474,VZ000139,2024-11,1.61,1580,2379,70
U0004475,VZ000222,2024-11,6.79,1433,3068,70
U0004476,VZ000135,2024-11,34.52,1754,3348,40
U0004477,VZ000070,2024-11,32.85,1150,1114,40
U0004478,VZ000020,2024-11,7.63,1203,3980,40
U0004479,VZ000031,2024-11,56.12,1498,2903,55
U0004480,VZ000163,2024-11,19.18,259,1482,45
U0004481,VZ000281,2024-11,41.42,485,1104,55
U0004482,VZ000210,2024-11,3.17,135,3515,45
U0004483,VZ000206,2024-11,33.13,198,3457,70
U0004484,VZ000065,2024-11,59.95,125,1850,55
U0004485,VZ000068,2024-11,49.79,106,1716,40
U0004486,VZ000345,2024-11,3.91,1597,2607,55
U0004487,VZ000463,2024-11,58.13,950,4613,55
U0004488,VZ000377,2024-11,17.99,1764,1742,55
U0004489,VZ000120,2024-11,6.09,613,3239,70
U0004490,VZ000434,2024-11,52.87,1120,2954,70
U0004491,VZ000112,2024-11,10.57,811,2633,55
U0004492,VZ000039,2024-11,29.05,1963,1902,70
U0004493,VZ000388,2024-11,34.92,453,3860,70
U0004494,VZ000172,2024-11,13.6,1904,2183,45
U0004495,VZ000270,2024-11,27.19,1420,2157,40
U0004496,VZ000043,2024-11,56.98,319,2385,40
U0004497,VZ000205,2024-11,46.85,473,4234,70
U0004498,VZ000354,2024-11,2.81,1938,1009,45
U0004499,VZ000007,2024-11,51.28,1580,4654,70
U0004500,VZ000145,2024-11,19.81,1593,2302,40
U0004501,VZ000019,2024-11,19.41,934,4804,45
U0004502,VZ000479,2024-11,11.73,1524,2688,45
U0004503,VZ000171,2024-11,46.01,481,3441,45
U0004504,VZ000373,2024-11,17.23,1914,966,45
U0004505,VZ000366,2024-11,48.82,439,3412,70
U0004506,VZ000302,2024-11,44.16,825,4126,40
U0004507,VZ000075,2024-11,43.26,1441,4142,40
U0004508,VZ000082,2024-11,26.44,1010,4492,40
U0004509,VZ000050,2024-11,19.65,1569,1219,70
U0004510,VZ000361,2024-11,24.32,1386,3725,70
U0004511,VZ000203,2024-11,47.48,1592,3972,55
U0004512,VZ000109,2024-11,44.0,588,584,40
U0004513,VZ000012,2024-11,29.73,1062,3462,70
U0004514,VZ000147,2024-11,6.64,1287,1462,70
U0004515,VZ000107,2024-11,5.22,832,2251,40
U0004516,VZ000426,2024-11,59.47,693,1338,70
U0004517,VZ000038,2024-11,36.64,380,3328,40
U0004518,VZ000325,2024-11,44.65,1747,2147,70
U0004519,VZ000202,2024-11,38.2,1485,2532,45
U0004520,VZ000180,2024-11,43.11,2000,1306,70
U0004521,VZ000097,2024-11,56.37,641,878,40
U0004522,VZ000100,2024-11,38.09,1937,1067,55
U0004523,VZ000312,2024-11,14.18,1521,4883,70
U0004524,VZ000198,2024-11,55.78,1870,1314,70
U0004525,VZ000442,2024-11,36.25,999,4057,45
U0004526,VZ000093,2024-11,9.05,895,3941,40
U0004527,VZ000255,2024-11,13.88,1601,2489,55
U0004528,VZ000116,2024-11,4.71,1215,4846,45
U0004529,VZ000164,2024-11,40.06,1055,2769,55
U0004530,VZ000398,2024-11,30.01,165,2454,45
U0004531,VZ000379,2024-11,43.03,326,621,55
U0004532,VZ000138,2024-11,13.43,393,634,45
U0004533,VZ000242,2024-11,55.44,1180,1923,40
U0004534,VZ000098,2024-11,46.25,1241,3499,70
U0004535,VZ000317,2024-11,48.18,1901,3221,70
U0004536,VZ000352,2024-11,51.64,869,2916,45
U0004537,VZ000127,2024-11,20.05,1593,4686,45
U0004538,VZ000001,2024-11,12.27,1996,1934,45
U0004539,VZ000004,2024-11,41.19,157,3510,45
U0004540,VZ000497,2024-11,36.93,1555,1894,45
U0004541,VZ000387,2024-11,14.11,458,945,70
U0004542,VZ000299,2024-11,17.99,781,4772,45
U0004543,VZ000142,2024-11,2.52,454,2244,45
U0004544,VZ000472,2024-11,45.71,565,2171,40
U0004545,VZ000249,2024-11,41.28,1850,3987,55
U0004546,VZ000337,2024-11,32.06,1017,2846,70
U0004547,VZ000492,2024-11,3.41,1576,3082,55
U0004548,VZ000285,2024-11,6.64,1654,4303,55
U0004549,VZ000298,2024-11,24.65,174,3665,55
U0004550,VZ000329,2024-11,5.44,1075,4530,40
U0004551,VZ000284,2024-11,12.77,196,694,40
U0004552,VZ000150,2024-11,23.14,1820,1311,70
U0004553,VZ000235,2024-11,18.88,959,944,45
U0004554,VZ000063,2024-11,42.53,1152,3291,40
U0004555,VZ000085,2024-11,19.28,422,3291,55
U0004556,VZ000413,2024-11,20.56,1400,1252,55
U0004557,VZ000441,2024-11,8.13,805,2037,55
U0004558,VZ000151,2024-11,23.54,633,1098,40
U0004559,VZ000104,2024-11,7.66,764,4784,55
U0004560,VZ000498,2024-11,12.48,725,3875,45
U0004561,VZ000037,2024-11,47.2,998,1985,70
U0004562,VZ000370,2024-11,58.66,1010,3753,55
U0004563,VZ000080,2024-11,23.35,1880,1995,70
U0004564,VZ000485,2024-11,29.15,1644,1156,45
U0004565,VZ000246,2024-11,22.34,1762,3792,40
U0004566,VZ000400,2024-11,11.6,1680,1801,70
U0004567,VZ000176,2024-11,32.55,690,2880,45
U0004568,VZ000018,2024-11,32.56,912,3941,40
U0004569,VZ000385,2024-11,24.72,351,2203,70
U0004570,VZ000092,2024-11,2.69,1118,2981,45
U0004571,VZ000212,2024-11,59.29,676,2230,40
U0004572,VZ000384,2024-11,36.38,347,3137,70
U0004573,VZ000219,2024-11,24.93,900,2181,45
U0004574,VZ000323,2024-11,20.94,373,3719,40
U0004575,VZ000191,2024-11,56.07,1764,3709,55
U0004576,VZ000386,2024-11,38.83,245,4373,45
U0004577,VZ000067,2024-11,24.0,1626,2154,40
U0004578,VZ000119,2024-11,7.72,440,1929,70
U0004579,VZ000304,2024-11,47.76,1300,2602,70
U0004580,VZ000066,2024-11,13.45,913,980,70
U0004581,VZ000362,2024-11,13.66,1479,872,45
U0004582,VZ000456,2024-11,3.47,1962,3960,55
U0004583,VZ000438,2024-11,27.94,830,3038,40
U0004584,VZ000223,2024-11,56.48,1684,4949,55
U0004585,VZ000278,2024-11,28.27,201,1501,40
U0004586,VZ000447,2024-11,18.27,394,559,40
U0004587,VZ000469,2024-11,27.92,1261,2111,40
U0004588,VZ000300,2024-11,37.71,1304,919,70
U0004589,VZ000226,2024-11,22.34,718,4018,40
U0004590,VZ000253,2024-11,9.95,1528,2431,40
U0004591,VZ000405,2024-11,58.29,1759,695,70
U0004592,VZ000330,2024-11,28.96,1162,4918,70
U0004593,VZ000185,2024-11,34.04,1792,2659,45
U0004594,VZ000307,2024-11,29.07,1501,2356,45
U0004595,VZ000471,2024-11,18.68,372,2135,55
U0004596,VZ000028,2024-11,1.98,1935,1448,45
U0004597,VZ000221,2024-11,6.71,1560,1897,55
U0004598,VZ000358,2024-11,46.24,1191,933,40
U0004599,VZ000078,2024-11,13.81,1073,3648,55
U0004600,VZ000162,2024-11,30.44,1637,3013,70
U0004601,VZ000238,2024-11,57.1,334,1033,45
U0004602,VZ000470,2024-11,17.67,794,3446,55
U0004603,VZ000355,2024-11,7.61,1475,2731,40
U0004604,VZ000073,2024-11,38.79,1784,3660,45
U0004605,VZ000204,2024-11,46.56,1580,4104,70
U0004606,VZ000131,2024-11,15.77,287,2397,70
U0004607,VZ000349,2024-11,35.42,1959,2386,45
U0004608,VZ000156,2024-11,25.51,1702,4959,45
U0004609,VZ000488,2024-11,36.74,1283,978,55
U0004610,VZ000128,2024-11,6.11,1829,4390,45
U0004611,VZ000006,2024-11,10.81,1588,2940,55
U0004612,VZ000374,2024-11,11.21,1078,4805,70
U0004613,VZ000165,2024-11,59.1,1944,2818,40
U0004614,VZ000054,2024-11,59.5,1867,790,70
U0004615,VZ000474,2024-11,53.3,383,1042,70
U0004616,VZ000410,2024-11,56.71,332,3504,55
U0004617,VZ000106,2024-11,57.49,1665,3309,40
U0004618,VZ000328,2024-11,37.68,502,1354,55
U0004619,VZ000277,2024-11,15.73,1717,1291,40
U0004620,VZ000394,2024-11,25.35,1913,2082,55
U0004621,VZ000341,2024-11,8.2,288,3008,55
U0004622,VZ000301,2024-11,41.53,1284,1915,45
U0004623,VZ000491,2024-11,27.31,1795,3795,55
U0004624,VZ000026,2024-11,44.06,1256,3650,40
U0004625,VZ000327,2024-11,41.16,737,767,45
U0004626,VZ000071,2024-11,7.0,754,3874,40
U0004627,VZ000215,2024-11,3.91,1268,1249,55
U0004628,VZ000218,2024-11,29.57,1407,3421,70
U0004629,VZ000091,2024-11,47.8,1870,4732,40
U0004630,VZ000428,2024-11,51.79,970,745,70
U0004631,VZ000236,2024-11,22.28,1093,2867,70
U0004632,VZ000334,2024-11,54.94,313,4758,45
U0004633,VZ000207,2024-11,27.34,436,715,45
U0004634,VZ000357,2024-11,14.6,1101,4913,55
U0004635,VZ000297,2024-11,27.98,1630,3906,70
U0004636,VZ000154,2024-11,4.58,1318,1901,40
U0004637,VZ000234,2024-11,29.99,1009,1865,55
U0004638,VZ000412,2024-11,8.63,1941,820,40
U0004639,VZ000342,2024-11,23.0,652,3605,40
U0004640,VZ000045,2024-11,30.55,1335,3064,45
U0004641,VZ000160,2024-11,21.29,1152,910,40
U0004642,VZ000375,2024-11,29.67,1228,1006,70
U0004643,VZ000025,2024-11,11.38,1716,829,55
U0004644,VZ000458,2024-11,59.56,901,1504,45
U0004645,VZ000333,2024-11,3.06,1492,4148,70
U0004646,VZ000182,2024-11,36.89,306,3584,40
U0004647,VZ000314,2024-11,29.74,278,1862,70
U0004648,VZ000364,2024-11,19.04,1572,3842,45
U0004649,VZ000411,2024-11,59.79,1885,917,40
U0004650,VZ000499,2024-11,12.03,1129,4325,70
U0004651,VZ000146,2024-11,44.97,1447,968,40
U0004652,VZ000013,2024-11,36.57,1092,2002,45
U0004653,VZ000152,2024-11,54.08,1140,846,45
U0004654,VZ000336,2024-11,42.09,1015,3671,45
U0004655,VZ000294,2024-11,54.63,1810,2668,40
U0004656,VZ000103,2024-11,45.99,233,2398,40
U0004657,VZ000478,2024-11,34.11,329,1606,45
U0004658,VZ000157,2024-11,44.66,910,4543,45
U0004659,VZ000347,2024-11,21.5,747,4969,70
U0004660,VZ000051,2024-11,17.74,726,2216,55
U0004661,VZ000306,2024-11,53.44,745,3813,55
U0004662,VZ000494,2024-11,51.44,702,2067,45
U0004663,VZ000356,2024-11,56.39,1628,2699,70
U0004664,VZ000404,2024-11,32.34,1791,2888,70
U0004665,VZ000318,2024-11,51.06,1710,4209,45
U0004666,VZ000208,2024-11,52.73,326,3526,55
U0004667,VZ000014,2024-11,8.93,217,4912,45
U0004668,VZ000021,2024-11,15.11,1483,1825,70
U0004669,VZ000010,2024-11,4.28,728,2925,70
U0004670,VZ000143,2024-11,5.46,1621,3725,70
U0004671,VZ000214,2024-11,42.49,1543,528,40
U0004672,VZ000268,2024-11,32.71,692,4274,45
U0004673,VZ000305,2024-11,24.57,272,2028,70
U0004674,VZ000175,2024-11,7.8,1582,1460,70
U0004675,VZ000252,2024-11,43.39,1028,1394,40
U0004676,VZ000016,2024-11,4.85,1896,527,45
U0004677,VZ000313,2024-11,25.62,1827,1902,70
U0004678,VZ000311,2024-11,39.03,1050,4999,70
U0004679,VZ000449,2024-11,14.83,1075,2097,45
U0004680,VZ000475,2024-11,18.23,1276,3924,40
U0004681,VZ000173,2024-11,50.56,1292,1033,40
U0004682,VZ000274,2024-11,41.37,1971,1945,45
U0004683,VZ000259,2024-11,44.8,1562,3811,55
U0004684,VZ000273,2024-11,53.19,279,3343,70
U0004685,VZ000024,2024-11,57.24,441,705,40
U0004686,VZ000487,2024-11,52.08,626,3414,70
U0004687,VZ000427,2024-11,52.84,1410,1305,55
U0004688,VZ000114,2024-11,59.38,132,995,40
U0004689,VZ000002,2024-11,18.92,973,1857,40
U0004690,VZ000170,2024-11,1.83,200,3510,45
U0004691,VZ000193,2024-11,56.78,555,1040,45
U0004692,VZ000153,2024-11,11.68,1255,3883,55
U0004693,VZ000189,2024-11,11.96,935,2294,55
U0004694,VZ000269,2024-11,28.42,1416,1318,70
U0004695,VZ000264,2024-11,35.64,1055,4320,40
U0004696,VZ000240,2024-11,52.24,1819,2661,55
U0004697,VZ000365,2024-11,17.2,1866,2378,45
U0004698,VZ000435,2024-11,7.86,112,592,45
U0004699,VZ000032,2024-11,43.47,1564,3521,55
U0004700,VZ000339,2024-11,25.36,1580,2628,70
U0004701,VZ000308,2024-11,59.0,1534,2100,45
U0004702,VZ000115,2024-11,13.14,474,3944,55
U0004703,VZ000122,2024-11,37.44,1336,1707,55
U0004704,VZ000486,2024-11,41.04,1950,2747,55
U0004705,VZ000033,2024-11,18.07,1890,1683,55
U0004706,VZ000461,2024-11,18.83,1376,1295,45
U0004707,VZ000035,2024-11,48.41,481,2109,55
U0004708,VZ000319,2024-11,43.43,738,3495,40
U0004709,VZ000192,2024-11,4.54,595,2988,45
U0004710,VZ000027,2024-11,22.18,145,1040,55
U0004711,VZ000335,2024-11,37.8,581,2976,40
U0004712,VZ000393,2024-11,14.76,1544,1624,45
U0004713,VZ000309,2024-11,43.68,108,4612,45
U0004714,VZ000041,2024-11,52.41,1841,1156,55
U0004715,VZ000360,2024-11,16.76,1658,1036,70
U0004716,VZ000060,2024-11,53.96,1747,4982,45
U0004717,VZ000376,2024-11,25.53,1738,3119,40
U0004718,VZ000439,2024-11,7.18,994,4359,70
U0004719,VZ000158,2024-11,7.39,1950,4683,40
U0004720,VZ000113,2024-11,59.88,278,2857,40
U0004721,VZ000459,2024-11,32.69,1422,651,70
U0004722,VZ000022,2024-11,34.25,1160,980,70
U0004723,VZ000452,2024-11,11.08,852,1241,45
U0004724,VZ000359,2024-11,48.13,1565,1997,40
U0004725,VZ000266,2024-11,34.42,688,4483,55
U0004726,VZ000048,2024-11,33.92,573,857,70
U0004727,VZ000402,2024-11,35.36,720,2333,55
U0004728,VZ000126,2024-11,51.38,1972,4398,40
U0004729,VZ000403,2024-11,47.69,507,2517,70
U0004730,VZ000321,2024-11,6.99,841,2040,40
U0004731,VZ000399,2024-11,45.61,1209,1242,45
U0004732,VZ000496,2024-11,11.47,1775,4721,55
U0004733,VZ000397,2024-11,42.8,1990,1709,45
U0004734,VZ000166,2024-11,42.75,1078,1172,55
U0004735,VZ000217,2024-11,5.01,508,4011,45
U0004736,VZ000424,2024-11,43.93,1692,580,40
U0004737,VZ000350,2024-11,4.75,236,2480,70
U0004738,VZ000090,2024-11,56.55,911,1380,70
U0004739,VZ000069,2024-11,39.19,405,4868,45
U0004740,VZ000237,2024-11,36.33,925,613,40
U0004741,VZ000331,2024-11,8.38,1169,4794,45
U0004742,VZ000029,2024-11,35.65,1632,932,55
U0004743,VZ000406,2024-11,29.59,626,3135,40
U0004744,VZ000340,2024-11,52.59,1824,972,45
U0004745,VZ000102,2024-11,14.92,958,4256,70
U0004746,VZ000161,2024-11,22.05,1486,682,40
U0004747,VZ000197,2024-11,11.34,1329,732,45
U0004748,VZ000476,2024-11,37.2,706,538,55
U0004749,VZ000136,2024-11,58.47,1704,1956,45
U0004750,VZ000168,2024-11,41.47,183,3429,45
U0004751,VZ000407,2024-11,28.38,1571,974,55
U0004752,VZ000099,2024-11,5.59,1205,4857,45
U0004753,VZ000254,2024-11,28.46,1213,4871,70
U0004754,VZ000421,2024-11,20.19,961,4053,40
U0004755,VZ000363,2024-11,17.0,955,3440,55
U0004756,VZ000290,2024-11,48.73,1184,4706,55
U0004757,VZ000450,2024-11,48.08,1281,666,45
U0004758,VZ000372,2024-11,13.44,431,3702,70
U0004759,VZ000199,2024-11,24.38,1064,2539,45
U0004760,VZ000381,2024-11,56.29,1338,3443,45
U0004761,VZ000111,2024-11,16.28,987,3295,70
